customer_id,age,gender,province,district,district_type,sim_type,tenure_days,calls_min_30d,sms_count_30d,data_gb_30d,night_usage_pct,last_recharge_days_ago,avg_recharge_amount_npr,recharge_count_30d,signal_strength_dbm,call_drop_rate,avg_data_speed_mbps,num_complaints_30d,avg_resolution_time_hours,data_pack_active,voice_pack_active,vas_active,roaming_active,usage_drop_pct,recharge_drop_pct,inactive_days,monthly_bill_npr,recharge_segment,churn
NP-CUST-06545,47,Female,Madhesh,Dhanusha,Semi-Urban,Prepaid,570,33,7,7.58,22.9,6,30,10,-73,1.92,14.0,0,0,1,0,0,0,-7.0,-12.0,2,0,Low,0
NP-CUST-06546,42,Male,Karnali,Surkhet,Semi-Urban,Prepaid,600,36,9,1.46,16.7,5,30,6,-67,1.71,2.8,0,0,1,1,1,0,-21.2,-4.4,5,0,Low,0
NP-CUST-06547,34,Male,Koshi,Jhapa,Urban,Prepaid,450,152,7,3.05,16.8,3,200,5,-58,0.22,6.6,0,0,1,1,0,0,18.5,6.0,1,0,Medium,0
NP-CUST-06548,43,Other,Bagmati,Bhaktapur,Urban,Prepaid,180,40,6,12.15,16.0,10,30,7,-64,2.6,8.5,0,0,1,1,0,0,-11.2,19.9,4,0,Low,1
NP-CUST-06549,23,Male,Lumbini,Rolpa,Rural,Prepaid,450,37,3,2.31,20.8,5,30,3,-76,2.04,7.1,0,0,1,1,0,0,3.6,-1.6,2,0,Low,0
NP-CUST-06550,24,Female,Madhesh,Parsa,Semi-Urban,Prepaid,960,320,4,2.43,35.0,8,300,8,-58,0.73,21.0,0,0,1,1,0,0,24.7,9.9,1,0,Medium,0
NP-CUST-06551,41,Male,Karnali,Jumla,Rural,Prepaid,330,74,3,5.35,37.3,13,200,3,-93,7.3,0.8,2,25,1,0,0,0,-15.4,18.1,7,0,Medium,1
NP-CUST-06552,23,Male,Madhesh,Parsa,Semi-Urban,Postpaid,60,825,5,9.51,38.7,0,0,0,-69,3.75,35.0,0,0,1,1,0,0,-7.4,-3.3,5,1000,Postpaid,0
NP-CUST-06553,19,Male,Karnali,Dailekh,Rural,Postpaid,780,900,2,1.91,31.3,0,0,0,-91,6.01,5.5,2,33,1,0,0,1,-14.5,-11.0,6,3000,Postpaid,1
NP-CUST-06554,29,Male,Koshi,Morang,Urban,Prepaid,510,423,3,5.69,24.1,6,300,8,-62,0.1,11.7,2,33,1,1,0,0,-3.7,3.5,2,0,Medium,0
NP-CUST-06555,23,Female,Koshi,Morang,Urban,Prepaid,180,244,1,9.77,27.7,14,200,12,-65,0.1,20.9,0,0,1,1,0,0,-31.4,-17.5,7,0,Medium,0
NP-CUST-06556,51,Male,Bagmati,Sindhuli,Rural,Prepaid,1020,112,4,0.85,7.7,7,100,6,-89,3.77,7.2,3,5,1,1,0,0,-21.2,-27.5,7,0,Low,1
NP-CUST-06557,40,Male,Karnali,Kalikot,Rural,Prepaid,1380,380,2,1.43,15.8,8,300,2,-72,2.06,1.7,2,0,1,1,0,0,17.4,13.8,3,0,Medium,0
NP-CUST-06558,26,Male,Koshi,Morang,Urban,Prepaid,90,90,3,1.72,30.1,4,100,3,-70,3.52,27.8,1,24,1,1,1,0,-4.4,-8.3,2,0,Low,0
NP-CUST-06559,22,Male,Karnali,Jumla,Rural,Prepaid,1830,102,2,2.19,40.6,1,100,6,-95,5.46,3.5,2,25,1,1,0,0,-8.8,5.5,3,0,Low,0
NP-CUST-06560,35,Female,Madhesh,Parsa,Semi-Urban,Prepaid,1050,123,3,14.03,20.6,1,300,6,-91,4.2,2.1,0,0,1,0,0,0,-10.1,8.9,5,0,Medium,0
NP-CUST-06561,44,Male,Bagmati,Dolakha,Rural,Prepaid,660,85,5,1.93,16.4,17,200,8,-93,6.51,5.4,2,22,0,0,0,0,10.9,2.6,4,0,Medium,1
NP-CUST-06562,35,Female,Madhesh,Dhanusha,Semi-Urban,Prepaid,540,274,5,5.68,20.7,6,300,7,-70,1.12,17.9,0,0,1,1,0,0,-11.7,4.0,5,0,Medium,0
NP-CUST-06563,22,Male,Koshi,Jhapa,Urban,Prepaid,60,74,3,3.99,20.3,0,50,9,-63,1.5,19.6,0,0,0,1,0,0,-20.7,11.2,4,0,Low,0
NP-CUST-06564,18,Female,Sudurpashchim,Kanchanpur,Urban,Prepaid,1470,208,4,4.75,19.4,2,500,6,-72,1.56,7.5,0,0,0,0,0,0,-19.7,6.3,5,0,High,0
NP-CUST-06565,28,Male,Bagmati,Bhaktapur,Urban,Prepaid,300,151,8,5.55,28.4,12,150,7,-80,4.11,19.8,1,18,0,1,1,1,23.6,-8.1,2,0,Medium,0
NP-CUST-06566,35,Female,Lumbini,Rolpa,Rural,Postpaid,360,900,2,3.67,12.9,0,0,0,-88,4.75,4.2,3,34,1,1,0,0,-6.0,-7.9,4,2000,Postpaid,0
NP-CUST-06567,27,Male,Bagmati,Chitwan,Urban,Prepaid,210,127,10,15.03,22.2,3,200,2,-88,4.19,20.8,1,5,1,0,0,0,-7.4,7.5,3,0,Medium,0
NP-CUST-06568,42,Female,Bagmati,Bhaktapur,Urban,Prepaid,180,179,4,9.66,14.1,9,300,4,-57,0.1,4.8,0,0,1,0,0,0,3.5,33.9,5,0,Medium,0
NP-CUST-06569,37,Female,Gandaki,Gorkha,Semi-Urban,Prepaid,690,81,3,3.88,26.1,9,100,6,-76,2.61,2.2,0,0,1,1,0,0,19.4,31.0,4,0,Low,0
NP-CUST-06570,34,Male,Sudurpashchim,Bajhang,Rural,Prepaid,2880,233,6,1.17,28.3,1,200,4,-108,6.4,2.2,0,0,1,1,1,0,6.5,-21.7,2,0,Medium,0
NP-CUST-06571,37,Male,Lumbini,Rupandehi,Urban,Prepaid,600,273,3,13.36,10.5,21,200,7,-77,3.09,24.9,1,15,1,1,0,0,16.2,4.0,3,0,Medium,0
NP-CUST-06572,18,Female,Bagmati,Chitwan,Urban,Prepaid,120,117,5,10.28,27.8,1,200,8,-66,1.9,22.7,0,0,1,0,0,0,45.5,-25.4,2,0,Medium,0
NP-CUST-06573,27,Male,Gandaki,Syangja,Semi-Urban,Prepaid,900,199,4,6.03,21.9,36,300,1,-73,2.65,13.6,2,13,1,1,1,0,-9.1,18.1,3,0,Medium,1
NP-CUST-06574,22,Male,Gandaki,Syangja,Semi-Urban,Prepaid,840,155,6,0.51,31.6,3,200,5,-92,5.08,10.6,1,25,1,1,0,0,19.6,-19.6,3,0,Medium,0
NP-CUST-06575,36,Female,Bagmati,Bhaktapur,Urban,Prepaid,60,29,3,2.36,32.9,1,30,5,-65,0.74,23.9,0,0,1,0,0,0,-9.3,12.6,2,0,Low,0
NP-CUST-06576,22,Male,Gandaki,Gorkha,Semi-Urban,Prepaid,210,58,6,1.38,26.1,2,50,3,-90,5.52,8.8,1,19,0,1,0,0,3.9,-6.1,5,0,Low,0
NP-CUST-06577,33,Male,Bagmati,Dolakha,Rural,Prepaid,390,273,3,0.62,20.8,2,500,5,-106,6.75,3.1,2,31,1,0,0,0,-12.6,2.4,7,0,High,1
NP-CUST-06578,30,Male,Lumbini,Rupandehi,Urban,Prepaid,630,205,6,6.0,15.1,0,500,8,-72,2.11,22.3,1,0,0,0,1,0,5.5,1.8,2,0,High,0
NP-CUST-06579,38,Male,Sudurpashchim,Darchula,Rural,Prepaid,450,550,6,3.78,28.9,2,500,6,-99,4.86,1.2,2,12,1,1,0,0,-26.3,-15.0,8,0,High,1
NP-CUST-06580,20,Female,Sudurpashchim,Darchula,Rural,Prepaid,240,25,1,1.93,27.5,16,10,1,-87,3.59,1.6,2,16,1,1,1,0,6.7,-16.4,3,0,Low,1
NP-CUST-06581,37,Female,Lumbini,Banke,Urban,Prepaid,180,69,4,8.54,25.0,0,100,11,-75,2.65,6.5,3,7,1,1,0,0,-33.7,19.4,9,0,Low,1
NP-CUST-06582,21,Male,Gandaki,Syangja,Semi-Urban,Prepaid,720,97,3,0.78,17.8,1,200,5,-92,3.78,8.4,1,20,1,0,1,1,7.9,0.2,0,0,Medium,0
NP-CUST-06583,22,Male,Lumbini,Rupandehi,Urban,Prepaid,750,240,6,11.05,41.7,2,200,8,-72,2.12,7.1,0,0,1,1,0,0,-1.5,5.9,1,0,Medium,0
NP-CUST-06584,31,Female,Madhesh,Bara,Semi-Urban,Postpaid,90,543,6,11.33,22.8,0,0,0,-89,5.29,1.0,1,14,0,1,0,0,-22.0,-6.8,7,1000,Postpaid,0
NP-CUST-06585,44,Female,Bagmati,Lalitpur,Urban,Postpaid,360,445,4,7.0,17.8,0,0,0,-62,0.1,5.7,0,0,1,1,0,0,11.1,27.9,2,500,Postpaid,0
NP-CUST-06586,24,Male,Madhesh,Mahottari,Semi-Urban,Prepaid,720,25,3,3.52,28.9,7,30,4,-86,4.5,17.9,1,9,1,1,0,0,5.1,3.7,3,0,Low,0
NP-CUST-06587,18,Female,Koshi,Sunsari,Urban,Prepaid,390,50,6,4.91,21.9,17,150,1,-71,0.41,17.2,0,0,0,0,0,0,11.3,9.4,2,0,Medium,0
NP-CUST-06588,23,Female,Sudurpashchim,Dadeldhura,Rural,Prepaid,120,36,7,4.56,19.3,5,50,4,-88,4.93,7.1,0,0,0,0,0,0,20.3,2.6,2,0,Low,0
NP-CUST-06589,28,Male,Karnali,Jumla,Rural,Prepaid,90,211,7,1.28,22.7,3,150,6,-97,5.46,0.8,0,0,1,1,0,0,18.1,3.4,2,0,Medium,0
NP-CUST-06590,51,Female,Bagmati,Dolakha,Rural,Prepaid,270,37,13,3.4,10.3,10,50,7,-110,7.03,5.0,1,21,1,0,0,0,-2.3,11.9,5,0,Low,1
NP-CUST-06591,36,Female,Madhesh,Rautahat,Semi-Urban,Prepaid,510,31,4,1.48,0.0,8,30,1,-79,2.68,2.9,0,0,0,0,0,0,-10.2,15.1,4,0,Low,0
NP-CUST-06592,24,Female,Lumbini,Rolpa,Rural,Prepaid,120,38,4,1.01,33.7,1,30,6,-98,4.89,4.9,3,31,1,1,0,0,-0.5,6.9,3,0,Low,0
NP-CUST-06593,31,Male,Bagmati,Bhaktapur,Urban,Prepaid,90,384,6,15.15,0.5,7,300,9,-81,4.13,2.2,0,0,1,1,0,0,-27.7,2.8,7,0,Medium,0
NP-CUST-06594,48,Male,Lumbini,Dang,Semi-Urban,Postpaid,1200,900,4,4.16,21.0,0,0,0,-58,0.1,13.6,0,0,1,1,1,1,0.7,10.5,0,2000,Postpaid,0
NP-CUST-06595,30,Male,Sudurpashchim,Doti,Rural,Prepaid,630,197,2,3.73,28.6,2,200,6,-81,4.4,5.5,0,0,1,1,0,0,-32.7,23.1,9,0,Medium,0
NP-CUST-06596,30,Male,Madhesh,Bara,Semi-Urban,Postpaid,2430,900,5,3.76,15.5,0,0,0,-94,3.63,7.9,2,19,1,1,0,0,-3.4,-32.6,2,2000,Postpaid,0
NP-CUST-06597,28,Male,Madhesh,Dhanusha,Semi-Urban,Prepaid,330,100,3,10.47,29.7,0,300,3,-64,1.53,17.4,0,0,1,0,1,0,9.9,-10.5,1,0,Medium,0
NP-CUST-06598,39,Male,Madhesh,Rautahat,Semi-Urban,Prepaid,360,198,6,2.41,10.4,19,150,2,-96,4.12,12.7,1,26,1,1,0,0,-16.3,4.4,6,0,Medium,1
NP-CUST-06599,27,Male,Koshi,Sunsari,Urban,Prepaid,1470,130,5,0.74,24.0,5,100,7,-76,2.5,9.4,0,0,0,1,0,0,15.4,-7.0,2,0,Low,0
NP-CUST-06600,41,Female,Bagmati,Lalitpur,Urban,Prepaid,30,72,6,1.92,27.4,9,100,6,-71,4.15,6.8,3,11,1,1,0,0,-1.8,-6.8,5,0,Low,1
NP-CUST-06601,43,Male,Koshi,Bhojpur,Rural,Prepaid,90,148,9,0.96,15.6,16,150,10,-92,3.52,15.3,0,0,1,1,0,0,-41.6,-3.0,10,0,Medium,1
NP-CUST-06602,38,Female,Koshi,Taplejung,Rural,Prepaid,120,94,6,0.98,26.7,20,100,10,-90,4.8,1.9,1,32,1,1,0,0,-16.3,9.8,6,0,Low,1
NP-CUST-06603,30,Male,Madhesh,Saptari,Semi-Urban,Prepaid,390,284,6,3.25,27.2,3,200,3,-99,5.18,6.9,2,12,1,1,0,0,0.7,-12.7,2,0,Medium,0
NP-CUST-06604,18,Male,Koshi,Sunsari,Urban,Postpaid,270,900,3,14.84,15.7,0,0,0,-74,1.65,8.1,0,0,1,1,1,0,60.0,10.4,3,2000,Postpaid,0
NP-CUST-06605,30,Female,Lumbini,Dang,Semi-Urban,Prepaid,1620,243,6,3.37,10.4,0,200,1,-87,3.32,12.2,0,0,1,1,0,0,14.6,0.9,3,0,Medium,0
NP-CUST-06606,25,Male,Koshi,Morang,Urban,Prepaid,510,407,6,5.38,41.8,3,300,4,-72,0.1,8.6,0,0,1,1,0,0,-23.0,10.2,6,0,Medium,0
NP-CUST-06607,24,Male,Karnali,Kalikot,Rural,Prepaid,390,34,2,2.38,18.8,9,50,6,-90,5.31,3.6,1,6,0,0,0,0,19.8,37.4,2,0,Low,0
NP-CUST-06608,30,Male,Madhesh,Saptari,Semi-Urban,Postpaid,60,507,3,4.18,25.6,0,0,0,-105,7.22,9.8,1,26,1,0,0,0,-23.2,0.8,9,800,Postpaid,1
NP-CUST-06609,37,Female,Koshi,Jhapa,Urban,Prepaid,2400,120,3,10.06,23.9,2,150,4,-69,0.5,10.3,1,32,1,1,0,0,-17.3,12.0,4,0,Medium,0
NP-CUST-06610,26,Female,Koshi,Taplejung,Rural,Prepaid,210,33,3,0.63,21.4,4,50,6,-112,9.57,4.7,1,15,1,0,0,0,-1.1,-17.8,9,0,Low,1
NP-CUST-06611,18,Male,Lumbini,Palpa,Semi-Urban,Prepaid,1050,13,4,2.13,34.1,7,10,5,-105,7.73,19.9,0,0,1,1,1,0,-26.6,19.0,11,0,Low,1
NP-CUST-06612,22,Male,Madhesh,Rautahat,Semi-Urban,Prepaid,720,271,4,3.24,28.5,7,200,12,-93,5.28,8.8,4,25,1,1,0,0,-1.7,9.5,4,0,Medium,0
NP-CUST-06613,49,Female,Bagmati,Kathmandu,Urban,Prepaid,870,202,3,1.54,4.8,18,150,5,-69,1.97,22.9,0,0,1,1,0,0,-0.6,0.8,4,0,Medium,0
NP-CUST-06614,37,Female,Koshi,Ilam,Semi-Urban,Prepaid,300,213,8,3.14,15.2,1,200,9,-90,5.34,5.8,3,31,1,1,0,0,-8.3,11.9,5,0,Medium,0
NP-CUST-06615,22,Female,Sudurpashchim,Kanchanpur,Urban,Prepaid,300,18,3,15.89,23.6,7,30,8,-84,3.8,11.6,0,0,1,0,1,0,26.7,-2.8,1,0,Low,0
NP-CUST-06616,45,Female,Koshi,Morang,Urban,Prepaid,210,550,7,3.57,8.7,9,1000,6,-68,1.72,6.6,0,0,1,1,0,0,2.2,-16.2,5,0,High,0
NP-CUST-06617,30,Male,Bagmati,Dolakha,Rural,Prepaid,270,550,7,6.98,36.7,4,1000,2,-83,3.92,3.9,1,0,0,1,1,0,-3.2,10.8,2,0,High,0
NP-CUST-06618,55,Female,Karnali,Jumla,Rural,Prepaid,690,165,9,0.4,9.9,13,150,3,-96,5.38,7.2,2,18,1,1,0,0,2.8,-6.7,5,0,Medium,1
NP-CUST-06619,35,Male,Madhesh,Rautahat,Semi-Urban,Prepaid,330,342,3,4.19,11.7,4,300,3,-91,4.25,11.2,0,0,1,1,0,0,12.3,21.4,3,0,Medium,0
NP-CUST-06620,38,Male,Madhesh,Parsa,Semi-Urban,Prepaid,120,22,3,2.84,13.8,1,50,6,-82,2.83,5.4,0,0,1,0,0,0,-13.8,9.7,3,0,Low,0
NP-CUST-06621,40,Male,Lumbini,Rolpa,Rural,Prepaid,210,177,10,0.67,27.3,7,200,1,-84,2.93,2.8,1,5,1,1,1,0,14.3,16.6,0,0,Medium,0
NP-CUST-06622,47,Female,Madhesh,Parsa,Semi-Urban,Postpaid,360,291,7,4.31,15.0,0,0,0,-91,4.8,20.1,1,26,1,1,1,0,-24.7,16.9,8,500,Postpaid,0
NP-CUST-06623,28,Female,Koshi,Morang,Urban,Postpaid,270,900,4,17.35,31.7,0,0,0,-59,0.35,20.7,1,11,1,0,0,0,-22.8,0.3,6,1500,Postpaid,0
NP-CUST-06624,46,Male,Bagmati,Bhaktapur,Urban,Prepaid,30,271,10,3.24,39.6,6,300,2,-52,0.1,24.4,0,0,1,1,0,0,-9.5,13.8,3,0,Medium,0
NP-CUST-06625,26,Male,Koshi,Morang,Urban,Prepaid,60,261,2,0.95,21.7,4,200,7,-76,2.77,26.1,0,0,1,1,0,0,-39.1,13.2,10,0,Medium,0
NP-CUST-06626,28,Male,Sudurpashchim,Doti,Rural,Prepaid,180,71,3,0.75,18.5,0,200,8,-99,7.34,2.5,1,30,1,0,0,0,-6.8,-19.6,7,0,Medium,1
NP-CUST-06627,32,Male,Gandaki,Kaski,Urban,Prepaid,540,185,6,9.49,20.8,5,150,5,-71,0.61,11.0,0,0,0,1,0,0,8.4,-25.6,2,0,Medium,0
NP-CUST-06628,41,Female,Gandaki,Tanahun,Semi-Urban,Prepaid,540,72,8,0.93,18.6,4,200,4,-80,4.26,5.5,0,0,1,0,1,0,-21.7,4.3,6,0,Medium,0
NP-CUST-06629,29,Female,Madhesh,Rautahat,Semi-Urban,Postpaid,150,567,2,3.03,19.9,0,0,0,-97,6.9,5.0,4,23,1,1,0,0,9.8,17.1,3,800,Postpaid,0
NP-CUST-06630,49,Male,Lumbini,Rupandehi,Urban,Prepaid,330,107,5,4.85,0.0,2,200,4,-91,3.55,33.7,1,31,1,0,0,0,2.4,13.0,4,0,Medium,0
NP-CUST-06631,45,Male,Lumbini,Banke,Urban,Prepaid,510,61,4,6.53,7.2,6,50,4,-59,0.1,13.9,0,0,1,1,0,0,13.1,2.8,0,0,Low,0
NP-CUST-06632,32,Male,Koshi,Taplejung,Rural,Prepaid,2880,26,6,1.21,26.5,0,50,5,-92,4.45,8.3,2,38,1,0,0,0,-8.7,-10.6,2,0,Low,0
NP-CUST-06633,22,Male,Sudurpashchim,Dadeldhura,Rural,Postpaid,150,403,1,1.28,34.6,0,0,0,-94,5.92,3.2,4,37,1,0,1,1,2.0,6.0,5,800,Postpaid,0
NP-CUST-06634,42,Female,Bagmati,Kathmandu,Urban,Prepaid,180,235,7,13.43,25.8,3,200,5,-69,0.1,14.8,0,0,1,1,1,0,-9.2,16.3,5,0,Medium,0
NP-CUST-06635,18,Female,Lumbini,Rupandehi,Urban,Prepaid,480,161,2,7.59,17.9,1,150,6,-76,2.82,3.9,0,0,0,1,0,0,23.3,10.2,4,0,Medium,0
NP-CUST-06636,39,Female,Madhesh,Mahottari,Semi-Urban,Prepaid,300,222,10,2.81,13.5,2,150,8,-94,6.0,5.3,6,33,1,1,0,0,-29.8,-20.8,9,0,Medium,1
NP-CUST-06637,24,Female,Koshi,Taplejung,Rural,Postpaid,90,673,4,6.14,22.2,0,0,0,-90,6.63,9.3,3,16,1,1,0,0,-15.6,9.6,10,800,Postpaid,1
NP-CUST-06638,45,Female,Lumbini,Banke,Urban,Postpaid,750,402,9,7.79,14.9,0,0,0,-65,2.28,33.5,0,0,1,0,1,0,36.1,2.5,0,1000,Postpaid,0
NP-CUST-06639,18,Female,Lumbini,Rolpa,Rural,Postpaid,600,780,1,18.71,35.7,0,0,0,-92,4.7,2.3,3,18,1,1,0,0,8.0,11.8,3,800,Postpaid,0
NP-CUST-06640,25,Female,Bagmati,Kathmandu,Urban,Prepaid,840,116,4,5.59,11.2,8,300,7,-91,4.34,2.8,3,20,1,0,0,0,-14.1,-7.9,5,0,Medium,0
NP-CUST-06641,36,Male,Koshi,Sunsari,Urban,Prepaid,30,169,4,8.3,26.4,2,200,3,-83,4.81,8.2,1,31,1,1,0,0,10.7,24.1,3,0,Medium,0
NP-CUST-06642,38,Male,Lumbini,Rolpa,Rural,Prepaid,2880,59,7,3.19,26.6,1,100,10,-89,5.9,2.3,3,33,1,0,0,0,-21.8,-17.2,6,0,Low,1
NP-CUST-06643,26,Male,Madhesh,Rautahat,Semi-Urban,Prepaid,120,62,4,0.22,18.0,14,100,7,-88,5.02,5.2,2,23,0,0,0,0,-4.1,-9.3,4,0,Low,0
NP-CUST-06644,29,Male,Madhesh,Saptari,Semi-Urban,Prepaid,690,213,3,0.89,15.6,15,150,5,-96,4.54,5.2,0,0,1,1,0,0,-29.1,-15.2,6,0,Medium,1
NP-CUST-06645,42,Female,Gandaki,Syangja,Semi-Urban,Prepaid,630,147,6,2.49,13.8,3,200,6,-71,1.72,7.7,0,0,1,1,1,0,12.3,-0.1,2,0,Medium,0
NP-CUST-06646,42,Female,Koshi,Taplejung,Rural,Prepaid,240,107,3,2.44,22.1,5,150,8,-93,4.72,1.4,1,17,1,0,0,0,-6.6,1.0,2,0,Medium,0
NP-CUST-06647,28,Male,Koshi,Ilam,Semi-Urban,Prepaid,480,92,6,2.63,16.9,6,150,5,-88,3.25,7.0,1,21,0,0,0,0,7.8,-9.0,3,0,Medium,0
NP-CUST-06648,26,Male,Koshi,Jhapa,Urban,Prepaid,30,83,3,5.67,24.4,3,200,6,-76,2.84,18.5,0,0,1,0,0,0,13.2,-2.3,1,0,Medium,0
NP-CUST-06649,18,Male,Sudurpashchim,Dadeldhura,Rural,Prepaid,270,178,5,3.85,34.7,30,200,6,-88,3.58,2.4,0,0,0,1,0,0,-0.5,7.9,2,0,Medium,1
NP-CUST-06650,35,Male,Madhesh,Bara,Semi-Urban,Prepaid,2580,322,4,1.98,16.5,3,300,1,-105,9.48,8.0,3,27,1,1,0,0,20.1,8.1,4,0,Medium,0
NP-CUST-06651,40,Female,Gandaki,Lamjung,Semi-Urban,Postpaid,510,667,6,2.95,7.8,0,0,0,-76,1.51,19.8,0,0,1,0,0,0,24.5,-10.6,0,1000,Postpaid,0
NP-CUST-06652,34,Male,Sudurpashchim,Doti,Rural,Prepaid,360,41,2,3.98,24.0,4,30,5,-86,1.77,5.7,0,0,1,1,1,0,-3.5,-10.4,2,0,Low,0
NP-CUST-06653,23,Male,Gandaki,Gorkha,Semi-Urban,Prepaid,660,225,7,1.31,40.1,4,200,4,-97,6.11,10.5,4,38,1,1,1,0,25.5,11.0,7,0,Medium,0
NP-CUST-06654,50,Male,Bagmati,Bhaktapur,Urban,Postpaid,60,456,9,6.99,10.2,0,0,0,-76,4.09,12.3,0,0,0,1,0,0,-5.2,9.2,5,1000,Postpaid,0
NP-CUST-06655,18,Other,Bagmati,Lalitpur,Urban,Prepaid,690,156,2,5.8,40.4,4,150,5,-76,2.72,10.8,0,0,1,1,1,0,-13.5,24.6,3,0,Medium,0
NP-CUST-06656,41,Female,Bagmati,Chitwan,Urban,Prepaid,150,26,3,26.36,21.5,13,30,5,-72,1.39,15.0,0,0,1,1,1,0,8.6,-17.9,2,0,Low,0
NP-CUST-06657,34,Male,Gandaki,Lamjung,Semi-Urban,Prepaid,690,153,3,1.5,30.4,2,200,6,-92,4.05,10.3,0,0,1,1,1,0,-1.2,9.5,3,0,Medium,0
NP-CUST-06658,37,Male,Sudurpashchim,Kanchanpur,Urban,Prepaid,1440,196,7,2.64,29.1,0,200,2,-74,0.79,17.7,0,0,1,1,0,0,-1.8,4.0,1,0,Medium,0
NP-CUST-06659,24,Female,Lumbini,Rupandehi,Urban,Prepaid,120,96,3,21.62,37.9,4,150,8,-63,0.1,16.7,0,0,0,0,0,0,17.7,30.5,3,0,Medium,0
NP-CUST-06660,30,Female,Bagmati,Bhaktapur,Urban,Prepaid,210,262,3,7.63,21.1,0,200,6,-50,0.1,24.9,0,0,1,1,0,0,-0.8,1.6,0,0,Medium,0
NP-CUST-06661,35,Female,Madhesh,Dhanusha,Semi-Urban,Prepaid,360,145,7,11.74,17.9,9,100,6,-71,1.94,10.0,0,0,1,1,1,0,-14.1,14.6,6,0,Low,0
NP-CUST-06662,31,Female,Sudurpashchim,Kailali,Semi-Urban,Prepaid,660,51,8,3.21,20.4,9,50,4,-89,4.49,12.2,0,0,1,1,0,0,-5.0,4.0,5,0,Low,0
NP-CUST-06663,18,Female,Koshi,Bhojpur,Rural,Prepaid,30,46,4,1.82,14.8,7,100,9,-92,5.19,1.6,0,0,0,0,0,0,17.5,4.9,1,0,Low,0
NP-CUST-06664,49,Female,Karnali,Kalikot,Rural,Prepaid,990,141,4,2.16,6.1,36,100,6,-93,4.38,1.2,0,0,1,1,0,1,-1.8,4.1,2,0,Low,1
NP-CUST-06665,39,Female,Madhesh,Dhanusha,Semi-Urban,Prepaid,1350,228,6,3.89,27.9,3,200,4,-65,0.61,18.7,0,0,1,1,0,0,15.2,10.5,0,0,Medium,0
NP-CUST-06666,32,Female,Lumbini,Banke,Urban,Prepaid,600,395,12,2.73,14.8,3,300,8,-79,4.0,2.6,2,19,1,1,0,0,-4.9,-2.8,3,0,Medium,0
NP-CUST-06667,33,Female,Lumbini,Dang,Semi-Urban,Prepaid,1890,245,6,8.22,16.9,4,200,6,-78,1.09,3.3,0,0,1,1,0,1,14.5,-15.3,1,0,Medium,0
NP-CUST-06668,49,Female,Bagmati,Dolakha,Rural,Prepaid,300,57,10,2.03,31.6,14,50,7,-96,4.91,2.6,2,12,1,1,0,0,-3.8,10.6,8,0,Low,0
NP-CUST-06669,25,Female,Madhesh,Bara,Semi-Urban,Postpaid,360,541,7,0.61,19.3,0,0,0,-101,6.24,16.0,0,0,1,0,0,1,6.8,10.0,3,1000,Postpaid,0
NP-CUST-06670,22,Male,Karnali,Dailekh,Rural,Prepaid,450,77,2,3.12,0.2,4,100,6,-115,8.34,1.1,2,30,0,1,0,0,16.3,30.4,3,0,Low,0
NP-CUST-06671,41,Other,Madhesh,Saptari,Semi-Urban,Prepaid,960,25,5,1.08,10.2,2,50,7,-91,6.46,1.7,1,14,1,0,1,0,-13.8,5.8,6,0,Low,0
NP-CUST-06672,37,Male,Madhesh,Bara,Semi-Urban,Prepaid,1290,222,6,5.14,30.9,1,200,7,-105,5.55,4.1,2,9,1,1,0,0,-18.9,2.6,7,0,Medium,1
NP-CUST-06673,22,Male,Bagmati,Lalitpur,Urban,Prepaid,300,73,8,14.13,22.4,5,50,6,-72,0.1,11.3,0,0,1,1,0,0,-11.7,-6.1,3,0,Low,0
NP-CUST-06674,43,Male,Bagmati,Bhaktapur,Urban,Postpaid,480,409,2,4.64,7.1,0,0,0,-66,2.12,16.2,0,0,0,1,1,0,9.7,-8.5,0,500,Postpaid,0
NP-CUST-06675,35,Male,Lumbini,Rupandehi,Urban,Prepaid,510,201,6,10.47,11.9,3,150,4,-77,1.23,21.2,0,0,1,1,0,1,-7.5,2.1,4,0,Medium,0
NP-CUST-06676,23,Male,Koshi,Taplejung,Rural,Prepaid,780,146,4,5.77,21.6,2,200,4,-82,2.72,6.5,1,21,1,1,0,0,6.8,10.9,4,0,Medium,0
NP-CUST-06677,37,Female,Bagmati,Dolakha,Rural,Prepaid,330,256,9,2.06,10.6,10,200,2,-99,6.55,0.9,1,0,1,1,1,0,4.6,-29.6,6,0,Medium,1
NP-CUST-06678,35,Male,Sudurpashchim,Bajhang,Rural,Prepaid,60,122,7,1.85,17.7,1,100,8,-106,8.62,0.3,3,16,1,1,0,0,-14.6,-20.8,6,0,Low,1
NP-CUST-06679,31,Female,Koshi,Jhapa,Urban,Postpaid,780,900,6,6.78,37.7,0,0,0,-73,1.36,15.9,0,0,1,0,0,0,-2.6,-11.3,2,2000,Postpaid,0
NP-CUST-06680,36,Male,Bagmati,Chitwan,Urban,Prepaid,1050,145,4,4.32,10.6,0,100,2,-66,0.33,6.5,0,0,1,1,0,1,18.0,-14.9,1,0,Low,0
NP-CUST-06681,38,Male,Gandaki,Kaski,Urban,Prepaid,60,81,11,3.7,18.4,0,200,5,-65,0.1,10.6,0,0,1,0,0,0,10.1,1.3,5,0,Medium,0
