age,gender,province,district_type,sim_type,tenure_days,calls_min_30d,sms_count_30d,data_gb_30d,night_usage_pct,last_recharge_days_ago,avg_recharge_amount_npr,recharge_count_30d,signal_strength_dbm,call_drop_rate,avg_data_speed_mbps,num_complaints_30d,avg_resolution_time_hours,data_pack_active,voice_pack_active,vas_active,roaming_active,usage_drop_pct,recharge_drop_pct,inactive_days,churn
69,,Sudurpashchim,Kailali,Prepaid,780,465,3,15.74,20.71,21,500,3,-72,0.21,45,1,24,0,1,1,1,0,0,15,0
39,,Gandaki,Kaski,Prepaid,990,542,4,8.06,10.61,18,200,4,-72,0.18,50,0,0,0,0,0,0,0,0,10,0
31,,Madhesh,Dhanusha,Prepaid,2340,775,3,2.39,3.14,27,200,1,-78,0.52,50,0,0,1,2,1,0,0,0,25,0
41,,Bagmati,Bhaktapur,Prepaid,3210,647,5,19.07,25.09,18,200,4,-70,0.0,50,0,0,0,3,0,0,0,0,10,0
29,,Karnali,Surkhet,Prepaid,1440,594,1,14.36,18.89,24,50,2,-80,0.84,50,0,0,0,4,0,0,0,0,20,0
51,,Gandaki,Tanahu,Prepaid,2760,699,7,18.99,24.99,18,200,4,-72,0.14,50,0,0,0,0,1,0,0,0,10,0
24,,Koshi,Morang,Prepaid,2130,726,3,2.44,3.21,24,50,2,-82,0.83,50,0,0,0,2,1,0,0,0,20,1
59,,Lumbini,Kapilvastu,Prepaid,3450,613,1,6.83,8.99,27,50,1,-76,0.49,40,2,24,0,1,1,0,0,0,25,0
38,,Gandaki,Kaski,Prepaid,120,537,6,10.07,13.25,27,500,1,-76,0.56,50,0,0,0,2,0,0,0,0,25,0
42,,Bagmati,Kavre,Prepaid,2820,793,5,0.97,1.28,21,200,3,-80,0.63,45,1,24,0,0,0,0,0,0,15,0
57,,Madhesh,Parsa,Prepaid,3510,717,7,0.16,0.21,21,100,3,-72,0.14,50,0,0,0,2,0,0,0,0,15,0
59,,Bagmati,Chitwan,Prepaid,3270,794,6,9.26,12.18,24,200,2,-80,0.63,50,0,0,0,2,1,0,0,0,20,1
49,,Sudurpashchim,Kailali,Prepaid,1710,549,1,6.98,9.18,21,100,3,-72,0.18,50,0,0,1,3,1,0,0,0,15,0
38,,Karnali,Surkhet,Prepaid,2730,686,3,5.41,7.12,27,200,1,-80,0.73,50,0,0,0,3,0,0,0,0,25,0
48,,Sudurpashchim,Kailali,Postpaid,1560,684,3,5.73,7.54,27,1000,1,-76,0.44,50,0,0,0,2,1,0,0,0,25,0
69,,Bagmati,Bhaktapur,Prepaid,1620,582,1,1.66,2.18,27,100,1,-74,0.34,40,2,24,0,3,0,0,0,0,25,1
33,,Lumbini,Kapilvastu,Prepaid,60,884,3,0.13,0.17,18,50,4,-74,0.23,40,2,24,0,1,0,0,0,0,10,0
18,,Bagmati,Bhaktapur,Prepaid,2160,773,2,6.88,9.05,27,200,1,-72,0.13,50,0,0,1,4,0,0,0,0,25,0
28,,Karnali,Surkhet,Postpaid,1170,553,5,7.94,10.45,27,1000,1,-78,0.72,50,0,0,1,3,1,0,0,0,25,0
54,,Lumbini,Kapilvastu,Prepaid,1560,672,7,10.08,13.26,18,50,4,-70,0.0,50,0,0,0,1,0,0,0,0,10,0
64,,Madhesh,Bara,Postpaid,2940,866,5,2.24,2.95,27,1000,1,-78,0.46,50,0,0,0,2,0,0,0,0,25,0
61,,Lumbini,Kapilvastu,Prepaid,2430,734,4,15.98,21.03,27,50,1,-72,0.14,50,0,0,0,3,0,0,0,0,25,0
33,,Koshi,Morang,Prepaid,720,426,5,9.31,12.25,18,100,4,-78,0.94,45,1,24,1,4,0,1,0,0,10,0
39,,Gandaki,Kaski,Prepaid,1140,838,5,12.29,16.17,24,50,2,-78,0.48,50,0,0,0,0,1,0,0,0,20,0
25,,Bagmati,Bhaktapur,Prepaid,570,874,4,15.99,21.04,27,50,1,-74,0.23,50,0,0,1,0,0,0,0,0,25,0
54,,Madhesh,Dhanusha,Prepaid,420,761,3,28.59,37.62,21,100,3,-70,0.0,50,0,0,0,3,0,0,0,0,15,0
46,,Lumbini,Banke,Prepaid,1500,775,3,5.03,6.62,21,100,3,-76,0.39,50,0,0,0,4,1,0,0,0,15,0
44,,Madhesh,Dhanusha,Prepaid,1950,683,4,1.49,1.96,18,200,4,-74,0.29,50,0,0,0,1,0,0,0,0,10,0
21,,Lumbini,Rupandehi,Prepaid,2310,638,3,2.01,2.64,21,200,3,-78,0.63,50,0,0,1,2,0,0,0,0,15,0
21,,Bagmati,Kavre,Prepaid,60,532,4,0.31,0.41,18,50,4,-72,0.19,50,0,0,0,2,1,0,0,0,10,0
24,,Gandaki,Syangja,Prepaid,2070,646,6,12.97,17.07,18,500,4,-76,0.46,50,0,0,1,3,1,0,0,0,10,0
64,,Bagmati,Kavre,Prepaid,120,670,5,0.47,0.62,21,50,3,-80,0.75,40,2,24,0,2,0,0,0,0,15,0
27,,Madhesh,Dhanusha,Prepaid,3300,643,4,9.76,12.84,18,500,4,-76,0.47,50,0,0,1,3,0,0,0,0,10,0
29,,Koshi,Jhapa,Prepaid,2370,981,3,23.5,30.92,27,100,1,-72,0.1,50,0,0,1,3,0,0,0,0,25,0
32,,Gandaki,Tanahu,Prepaid,2040,807,2,4.16,5.47,21,200,3,-72,0.12,50,0,0,0,4,0,0,0,0,15,0
19,,Koshi,Jhapa,Prepaid,1200,653,7,34.31,45.14,18,200,4,-80,0.76,45,1,24,0,3,1,0,0,0,10,0
66,,Bagmati,Lalitpur,Prepaid,3000,638,4,1.26,1.66,21,50,3,-74,0.31,45,1,24,1,0,1,0,0,0,15,0
45,,Gandaki,Kaski,Prepaid,450,609,2,0.49,0.64,18,200,4,-80,0.82,50,0,0,1,3,0,0,0,0,10,0
52,,Bagmati,Bhaktapur,Prepaid,1830,539,0,17.64,23.21,27,200,1,-74,0.37,50,0,0,0,2,0,0,0,0,25,0
71,,Bagmati,Bhaktapur,Prepaid,2910,594,1,3.73,4.91,18,50,4,-76,0.5,50,0,0,0,3,0,0,0,0,10,0
35,,Gandaki,Kaski,Prepaid,810,724,4,6.41,8.43,18,200,4,-76,0.41,50,0,0,0,3,1,1,0,0,10,0
49,,Lumbini,Banke,Prepaid,2190,541,3,18.92,24.89,27,500,1,-82,1.11,50,0,0,1,1,0,0,0,0,25,0
49,,Bagmati,Chitwan,Prepaid,1440,759,3,25.94,34.13,21,50,3,-78,0.53,50,0,0,0,0,0,0,0,0,15,0
50,,Lumbini,Banke,Prepaid,3420,639,5,2.77,3.64,21,200,3,-74,0.31,50,0,0,0,1,0,0,0,0,15,1
55,,Koshi,Jhapa,Prepaid,390,617,5,3.16,4.16,18,50,4,-76,0.49,50,0,0,0,3,0,0,0,0,10,0
63,,Lumbini,Kapilvastu,Prepaid,2220,608,9,3.21,4.22,24,50,2,-76,0.49,50,0,0,0,1,1,0,0,0,20,0
34,,Bagmati,Chitwan,Prepaid,1140,514,6,3.11,4.09,27,100,1,-76,0.58,50,0,0,0,3,0,0,0,0,25,0
35,,Karnali,Surkhet,Prepaid,3270,707,2,7.89,10.38,21,200,3,-72,0.14,45,1,24,0,4,0,0,0,0,15,0
66,,Madhesh,Bara,Prepaid,3570,790,3,11.54,15.18,18,50,4,-74,0.25,50,0,0,0,3,0,0,0,0,10,0
69,,Bagmati,Kathmandu,Prepaid,3150,752,2,7.35,9.67,21,200,3,-78,0.53,50,0,0,0,0,0,0,0,0,15,0
54,,Koshi,Morang,Prepaid,3270,532,5,10.13,13.33,21,500,3,-72,0.19,45,1,24,1,4,1,0,0,0,15,0
62,,Sudurpashchim,Kanchanpur,Prepaid,3510,886,5,9.27,12.2,24,500,2,-78,0.45,45,1,24,0,1,0,0,0,0,20,0
62,,Lumbini,Banke,Prepaid,3150,1069,5,1.46,1.92,24,500,2,-74,0.19,45,1,24,0,2,1,0,0,0,20,0
43,,Bagmati,Lalitpur,Prepaid,600,631,5,4.43,5.83,21,50,3,-72,0.16,50,0,0,0,1,1,0,0,0,15,0
59,,Bagmati,Kathmandu,Postpaid,2220,508,5,11.39,14.99,27,1000,1,-74,0.39,50,0,0,0,2,1,0,0,0,25,0
60,,Koshi,Sunsari,Prepaid,2940,800,4,24.45,32.17,18,100,4,-70,0.0,45,1,24,0,0,0,0,0,0,10,0
70,,Bagmati,Kavre,Prepaid,2370,563,3,3.8,5.0,27,200,1,-76,0.53,45,1,24,0,1,1,0,0,0,25,1
68,,Gandaki,Kaski,Prepaid,60,732,2,12.91,16.99,21,500,3,-76,0.41,45,1,24,0,4,0,0,0,0,15,1
59,,Madhesh,Bara,Postpaid,3570,832,1,2.29,3.01,27,1000,1,-76,0.36,50,0,0,0,4,0,0,0,0,25,0
47,,Lumbini,Banke,Prepaid,1350,494,3,9.3,12.24,18,100,4,-76,0.61,50,0,0,0,3,0,0,0,0,10,0
47,,Sudurpashchim,Kailali,Prepaid,3450,430,1,6.76,8.89,21,100,3,-76,0.7,50,0,0,0,2,0,0,0,0,15,0
41,,Gandaki,Tanahu,Postpaid,2220,602,6,46.1,60.66,27,1000,1,-76,0.5,50,0,0,1,0,0,0,0,0,25,0
25,,Sudurpashchim,Kanchanpur,Prepaid,270,607,3,7.22,9.5,18,50,4,-82,0.99,50,0,0,1,0,0,0,0,0,10,0
39,,Bagmati,Chitwan,Postpaid,2610,627,3,4.32,5.68,27,1000,1,-78,0.64,50,0,0,1,4,1,0,0,0,25,0
22,,Lumbini,Banke,Prepaid,2040,684,4,3.97,5.22,21,50,3,-74,0.29,50,0,0,1,3,0,0,0,0,15,0
46,,Koshi,Jhapa,Prepaid,2190,551,0,13.22,17.39,21,50,3,-82,1.09,50,0,0,0,0,0,0,0,0,15,1
69,,Gandaki,Tanahu,Prepaid,1650,610,4,4.97,6.54,21,50,3,-80,0.82,50,0,0,0,2,1,0,0,0,15,0
71,,Madhesh,Bara,Prepaid,2520,684,2,2.75,3.62,18,500,4,-72,0.15,50,0,0,1,4,0,0,0,0,10,0
42,,Koshi,Morang,Prepaid,1050,729,3,11.1,14.61,27,100,1,-76,0.41,45,1,24,0,4,0,0,0,0,25,1
71,,Lumbini,Rupandehi,Prepaid,2820,567,6,0.02,0.03,24,200,2,-82,1.06,50,0,0,0,3,0,0,0,0,20,0
58,,Sudurpashchim,Kanchanpur,Prepaid,2790,616,6,0.17,0.22,27,200,1,-74,0.32,50,0,0,0,3,0,0,0,0,25,0
19,,Madhesh,Bara,Prepaid,390,664,5,2.14,2.82,21,100,3,-74,0.3,50,0,0,0,1,0,0,0,0,15,1
38,,Gandaki,Tanahu,Postpaid,3210,623,4,13.16,17.32,27,1000,1,-72,0.16,50,0,0,0,3,0,0,0,0,25,0
56,,Sudurpashchim,Kanchanpur,Prepaid,1470,607,2,0.28,0.37,18,200,4,-72,0.16,50,0,0,0,4,0,1,0,0,10,0
40,,Bagmati,Bhaktapur,Prepaid,3480,538,4,14.73,19.38,21,200,3,-72,0.19,50,0,0,0,4,1,0,0,0,15,0
26,,Koshi,Jhapa,Postpaid,2310,649,6,1.5,1.97,27,1000,1,-88,1.38,50,0,0,0,1,0,0,0,0,25,1
48,,Madhesh,Dhanusha,Prepaid,3420,572,5,26.71,35.14,24,500,2,-72,0.17,50,0,0,0,3,1,0,0,0,20,0
34,,Bagmati,Kathmandu,Prepaid,960,412,7,8.23,10.83,21,200,3,-80,1.21,50,0,0,1,0,0,0,0,0,15,0
46,,Lumbini,Banke,Prepaid,210,558,5,7.9,10.39,24,500,2,-72,0.18,50,0,0,0,4,0,0,0,0,20,0
58,,Lumbini,Banke,Prepaid,2520,421,5,13.22,17.39,27,50,1,-76,0.71,50,0,0,1,3,1,0,0,0,25,0
29,,Gandaki,Kaski,Prepaid,240,562,5,3.88,5.11,18,50,4,-82,1.07,45,1,24,0,3,0,0,0,0,10,0
26,,Sudurpashchim,Kanchanpur,Prepaid,1500,572,2,1.89,2.49,18,500,4,-78,0.7,50,0,0,1,1,1,0,0,0,10,0
64,,Bagmati,Lalitpur,Prepaid,570,814,3,10.68,14.05,27,100,1,-80,0.61,50,0,0,0,0,0,0,0,0,25,0
20,,Bagmati,Kathmandu,Prepaid,630,633,2,11.56,15.21,18,100,4,-74,0.32,45,1,24,0,1,0,0,0,0,10,0
41,,Bagmati,Kathmandu,Prepaid,1530,655,6,6.36,8.37,21,500,3,-74,0.3,50,0,0,1,1,1,0,0,0,15,1
22,,Madhesh,Bara,Prepaid,2640,795,4,0.95,1.25,27,50,1,-70,0.0,50,0,0,0,2,1,0,0,0,25,0
31,,Bagmati,Lalitpur,Prepaid,330,505,8,2.64,3.47,21,50,3,-76,0.59,50,0,0,0,1,0,0,0,0,15,0
43,,Sudurpashchim,Kanchanpur,Prepaid,3210,623,2,4.59,6.04,27,100,1,-76,0.48,45,1,24,0,1,0,0,0,0,25,0
30,,Koshi,Sunsari,Prepaid,2850,529,2,10.92,14.37,18,50,4,-74,0.38,50,0,0,0,2,1,0,0,0,10,0
60,,Koshi,Morang,Postpaid,3240,758,7,19.42,25.55,27,1000,1,-80,0.66,50,0,0,0,2,1,0,0,0,25,0
39,,Bagmati,Chitwan,Prepaid,2160,749,1,2.21,2.91,24,50,2,-72,0.13,50,0,0,0,4,0,0,0,0,20,0
21,,Bagmati,Chitwan,Prepaid,450,555,5,17.57,23.12,27,100,1,-74,0.36,50,0,0,1,3,0,0,0,0,25,0
25,,Lumbini,Kapilvastu,Prepaid,2820,700,4,8.0,10.53,18,200,4,-76,0.43,50,0,0,0,1,0,0,0,0,10,0
23,,Bagmati,Lalitpur,Prepaid,960,694,6,7.62,10.03,24,200,2,-72,0.14,50,0,0,0,1,0,0,0,0,20,0
57,,Bagmati,Bhaktapur,Prepaid,1260,707,5,2.11,2.78,27,200,1,-78,0.56,50,0,0,0,3,1,0,0,0,25,0
21,,Lumbini,Kapilvastu,Prepaid,660,698,2,0.56,0.74,24,500,2,-76,0.43,50,0,0,1,4,1,0,0,0,20,0
47,,Lumbini,Rupandehi,Prepaid,1410,549,4,5.87,7.72,21,200,3,-78,0.73,50,0,0,0,2,1,0,0,0,15,0
36,,Bagmati,Kathmandu,Prepaid,1950,559,2,2.84,3.74,27,100,1,-74,0.36,50,0,0,0,1,0,0,0,0,25,0
62,,Bagmati,Kavre,Prepaid,1440,678,3,0.47,0.62,24,100,2,-78,0.59,50,0,0,0,4,0,0,0,0,20,0
45,,Bagmati,Kathmandu,Prepaid,3150,738,3,3.9,5.13,27,100,1,-82,0.81,50,0,0,0,3,1,0,0,0,25,1
49,,Bagmati,Chitwan,Prepaid,1290,671,5,3.04,4.0,18,200,4,-76,0.45,50,0,0,0,4,0,0,0,0,10,0
57,,Bagmati,Bhaktapur,Prepaid,2310,702,4,5.27,6.93,18,50,4,-78,0.57,45,1,24,0,0,1,0,0,0,10,0
61,,Gandaki,Syangja,Prepaid,630,457,3,2.54,3.34,24,50,2,-76,0.66,50,0,0,0,2,1,0,0,0,20,0
43,,Lumbini,Rupandehi,Prepaid,2340,637,5,0.7,0.92,24,50,2,-76,0.47,50,0,0,0,3,0,0,0,0,20,1
65,,Karnali,Surkhet,Prepaid,1560,637,3,7.41,9.75,18,200,4,-84,1.1,45,1,24,0,3,0,0,0,0,10,0
45,,Lumbini,Banke,Postpaid,840,801,3,2.12,2.79,27,1000,1,-80,0.62,50,0,0,1,4,1,0,0,0,25,0
61,,Karnali,Surkhet,Prepaid,2100,738,4,0.84,1.11,18,50,4,-76,0.41,50,0,0,1,2,1,0,0,0,10,1
23,,Bagmati,Bhaktapur,Postpaid,1080,660,2,0.65,0.86,27,1000,1,-76,0.45,50,0,0,0,1,1,0,0,0,25,0
63,,Madhesh,Dhanusha,Postpaid,720,550,3,3.28,4.32,27,1000,1,-76,0.54,50,0,0,0,3,0,0,0,0,25,0
70,,Lumbini,Rupandehi,Postpaid,780,654,2,6.02,7.92,27,1000,1,-72,0.15,50,0,0,1,1,1,0,0,0,25,0
47,,Gandaki,Tanahu,Prepaid,750,729,2,1.3,1.71,27,100,1,-82,0.82,50,0,0,0,0,0,0,0,0,25,0
56,,Madhesh,Dhanusha,Prepaid,3210,658,4,54.84,72.16,24,500,2,-78,0.61,50,0,0,0,3,1,0,0,0,20,0
38,,Gandaki,Syangja,Prepaid,690,628,1,2.5,3.29,24,200,2,-70,0.0,50,0,0,1,4,0,0,0,0,20,1
35,,Bagmati,Kavre,Prepaid,660,535,7,4.38,5.76,21,50,3,-86,1.49,50,0,0,0,4,1,0,0,0,15,0
69,,Sudurpashchim,Kanchanpur,Prepaid,1860,646,2,2.07,2.72,24,50,2,-72,0.15,50,0,0,0,4,0,0,0,0,20,0
64,,Bagmati,Bhaktapur,Prepaid,2910,491,3,3.07,4.04,18,500,4,-76,0.61,50,0,0,0,2,0,0,0,0,10,0
58,,Karnali,Surkhet,Prepaid,2100,599,8,6.99,9.2,21,500,3,-76,0.5,50,0,0,1,3,0,0,0,0,15,0
61,,Lumbini,Rupandehi,Postpaid,2490,685,6,17.71,23.3,27,1000,1,-78,0.58,50,0,0,1,3,0,0,0,0,25,0
60,,Lumbini,Kapilvastu,Prepaid,960,529,4,0.96,1.26,18,50,4,-78,0.75,50,0,0,0,4,0,0,0,0,10,0
40,,Bagmati,Kavre,Prepaid,450,515,7,32.6,42.89,24,100,2,-74,0.39,50,0,0,0,1,1,0,0,0,20,0
59,,Lumbini,Rupandehi,Prepaid,1980,502,3,9.68,12.74,24,100,2,-76,0.6,50,0,0,0,1,0,0,0,0,20,0
29,,Madhesh,Dhanusha,Prepaid,390,754,3,0.94,1.24,24,500,2,-82,0.79,50,0,0,0,1,0,0,0,0,20,1
24,,Sudurpashchim,Kailali,Prepaid,1800,621,2,0.09,0.12,27,50,1,-76,0.48,50,0,0,0,3,1,0,0,0,25,1
42,,Koshi,Jhapa,Prepaid,1020,487,4,17.64,23.21,21,50,3,-72,0.2,50,0,0,0,0,1,0,0,0,15,0
64,,Gandaki,Tanahu,Prepaid,1770,730,9,0.32,0.42,24,200,2,-76,0.41,50,0,0,0,3,1,0,0,0,20,0
36,,Bagmati,Chitwan,Prepaid,3450,600,3,4.26,5.61,27,500,1,-76,0.5,50,0,0,0,1,0,0,0,0,25,0
55,,Karnali,Salyan,Prepaid,60,672,7,8.2,10.79,18,100,4,-72,0.15,45,1,24,1,0,1,0,0,0,10,0
39,,Bagmati,Kathmandu,Prepaid,3360,487,10,8.15,10.72,24,100,2,-74,0.41,40,2,24,0,1,0,0,0,0,20,0
71,,Madhesh,Bara,Prepaid,2310,631,3,11.47,15.09,21,500,3,-72,0.16,50,0,0,0,1,0,0,0,0,15,0
28,,Lumbini,Banke,Prepaid,2190,763,6,1.93,2.54,18,100,4,-74,0.26,50,0,0,0,3,1,0,0,0,10,0
59,,Lumbini,Kapilvastu,Prepaid,2760,572,8,1.03,1.36,18,100,4,-74,0.35,50,0,0,0,1,1,0,0,0,10,0
46,,Bagmati,Chitwan,Prepaid,1980,584,3,3.91,5.14,24,200,2,-80,0.85,50,0,0,0,4,0,0,0,0,20,0
27,,Sudurpashchim,Kailali,Prepaid,3330,546,5,0.01,0.01,24,50,2,-74,0.37,50,0,0,0,0,0,0,0,0,20,0
51,,Gandaki,Tanahu,Prepaid,120,609,5,5.09,6.7,24,50,2,-74,0.33,50,0,0,0,4,0,0,0,0,20,0
39,,Koshi,Jhapa,Prepaid,2730,765,3,4.42,5.82,21,100,3,-76,0.39,50,0,0,1,2,0,0,0,0,15,0
37,,Koshi,Sunsari,Prepaid,1230,585,5,13.36,17.58,21,500,3,-70,0.0,40,2,24,1,4,0,0,0,0,15,0
64,,Sudurpashchim,Kanchanpur,Prepaid,1590,675,5,12.37,16.28,27,50,1,-76,0.44,50,0,0,0,1,0,0,0,0,25,0
39,,Sudurpashchim,Kailali,Prepaid,330,614,2,3.43,4.51,18,100,4,-76,0.49,50,0,0,0,0,1,0,0,0,10,0
31,,Gandaki,Syangja,Prepaid,750,479,9,3.02,3.97,18,100,4,-80,1.04,50,0,0,0,4,0,0,0,0,10,0
31,,Koshi,Jhapa,Prepaid,1830,748,2,21.01,27.64,18,100,4,-74,0.27,50,0,0,0,3,0,0,0,0,10,1
58,,Sudurpashchim,Kanchanpur,Prepaid,390,660,5,2.55,3.36,27,100,1,-72,0.15,50,0,0,0,1,1,0,0,0,25,0
48,,Lumbini,Kapilvastu,Prepaid,690,460,2,3.43,4.51,21,100,3,-76,0.65,50,0,0,0,1,0,0,0,0,15,0
43,,Koshi,Morang,Postpaid,510,628,3,2.34,3.08,27,1000,1,-76,0.48,50,0,0,1,2,1,0,0,0,25,0
33,,Koshi,Morang,Prepaid,1530,695,7,28.69,37.75,27,100,1,-82,0.86,50,0,0,0,2,0,0,0,0,25,1
63,,Lumbini,Banke,Prepaid,2010,729,2,2.69,3.54,21,100,3,-76,0.41,50,0,0,0,4,0,0,0,0,15,1
64,,Bagmati,Bhaktapur,Prepaid,1650,667,6,0.47,0.62,21,200,3,-70,0.0,50,0,0,0,0,1,0,0,0,15,0
64,,Gandaki,Tanahu,Prepaid,360,589,3,8.53,11.22,24,200,2,-76,0.51,50,0,0,1,0,1,0,0,0,20,0
60,,Sudurpashchim,Kanchanpur,Prepaid,2160,569,5,2.94,3.87,21,500,3,-74,0.35,50,0,0,1,0,0,0,0,0,15,0
66,,Gandaki,Kaski,Prepaid,2940,599,2,8.01,10.54,18,100,4,-74,0.33,50,0,0,0,2,0,0,0,0,10,0
30,,Koshi,Jhapa,Prepaid,1950,671,0,8.26,10.87,27,50,1,-70,0.0,50,0,0,0,1,0,0,0,0,25,0
52,,Bagmati,Lalitpur,Prepaid,600,591,4,31.28,41.16,27,100,1,-74,0.34,50,0,0,1,2,0,0,0,0,25,0
27,,Koshi,Jhapa,Prepaid,210,484,4,8.18,10.76,24,100,2,-80,1.03,50,0,0,0,4,0,0,0,0,20,0
46,,Bagmati,Chitwan,Prepaid,3000,661,8,2.61,3.43,21,50,3,-84,1.06,50,0,0,1,1,0,0,0,0,15,1
64,,Koshi,Sunsari,Prepaid,2970,465,2,0.95,1.25,21,50,3,-78,0.86,50,0,0,1,4,0,0,0,0,15,0
35,,Gandaki,Tanahu,Prepaid,1410,689,6,32.96,43.37,18,200,4,-70,0.0,50,0,0,1,1,0,0,0,0,10,0
41,,Gandaki,Tanahu,Prepaid,360,941,2,1.55,2.04,21,200,3,-78,0.42,50,0,0,0,2,0,0,0,0,15,0
28,,Sudurpashchim,Kailali,Prepaid,1590,543,6,2.15,2.83,27,100,1,-78,0.74,50,0,0,1,2,0,0,0,0,25,0
34,,Bagmati,Chitwan,Postpaid,870,655,2,0.48,0.63,27,1000,1,-78,0.61,50,0,0,0,3,0,0,0,0,25,0
64,,Gandaki,Tanahu,Prepaid,750,729,0,15.51,20.41,21,50,3,-82,0.82,50,0,0,1,4,0,0,0,0,15,0
69,,Bagmati,Kathmandu,Prepaid,3270,567,2,10.32,13.58,27,50,1,-74,0.35,50,0,0,0,3,0,0,0,0,25,0
63,,Gandaki,Tanahu,Prepaid,3000,676,6,37.59,49.46,27,100,1,-74,0.3,50,0,0,0,3,1,0,0,0,25,1
44,,Lumbini,Kapilvastu,Prepaid,2190,953,5,10.79,14.2,24,50,2,-74,0.21,50,0,0,1,2,0,0,0,0,20,0
49,,Lumbini,Rupandehi,Prepaid,1950,802,3,7.22,9.5,18,200,4,-76,0.37,50,0,0,0,4,0,1,0,0,10,0
57,,Sudurpashchim,Kailali,Prepaid,3270,707,7,0.52,0.68,21,200,3,-80,0.71,50,0,0,1,3,0,0,0,0,15,0
42,,Bagmati,Kathmandu,Prepaid,1680,688,6,1.37,1.8,24,200,2,-78,0.58,50,0,0,0,1,0,0,0,0,20,0
20,,Lumbini,Rupandehi,Prepaid,2940,431,4,22.56,29.68,18,100,4,-76,0.69,50,0,0,0,3,1,0,0,0,10,0
52,,Gandaki,Tanahu,Prepaid,810,450,7,2.87,3.78,18,200,4,-76,0.67,50,0,0,0,0,0,0,0,0,10,0
61,,Madhesh,Bara,Prepaid,2760,628,1,2.54,3.34,18,200,4,-78,0.64,50,0,0,1,4,1,0,0,0,10,0
46,,Gandaki,Tanahu,Prepaid,540,496,4,6.21,8.17,24,200,2,-78,0.8,45,1,24,1,4,1,0,0,0,20,0
51,,Lumbini,Banke,Prepaid,180,729,3,12.07,15.88,24,200,2,-74,0.27,50,0,0,0,3,0,1,0,0,20,0
45,,Bagmati,Lalitpur,Prepaid,1320,571,4,14.32,18.84,21,200,3,-74,0.35,50,0,0,1,1,1,0,0,0,15,0
43,,Gandaki,Kaski,Prepaid,3180,462,6,7.8,10.26,24,50,2,-74,0.43,50,0,0,0,4,0,0,0,0,20,0
40,,Madhesh,Bara,Prepaid,2010,462,4,0.19,0.25,21,500,3,-80,1.08,50,0,0,0,4,0,0,0,0,15,0
23,,Bagmati,Kavre,Prepaid,3000,764,4,3.58,4.71,27,200,1,-74,0.26,50,0,0,0,4,0,0,0,0,25,0
70,,Sudurpashchim,Kanchanpur,Postpaid,2250,583,10,36.1,47.5,27,1000,1,-74,0.34,50,0,0,1,3,0,0,0,0,25,0
39,,Bagmati,Lalitpur,Prepaid,1350,624,2,34.08,44.84,18,500,4,-84,1.12,45,1,24,0,0,0,0,0,0,10,0
39,,Karnali,Surkhet,Prepaid,720,613,7,25.29,33.28,18,100,4,-72,0.16,50,0,0,0,2,0,0,0,0,10,0
29,,Bagmati,Kathmandu,Prepaid,2550,449,7,14.41,18.96,18,200,4,-80,1.11,50,0,0,1,0,0,0,0,0,10,0
33,,Sudurpashchim,Kanchanpur,Prepaid,2520,535,7,11.62,15.29,27,200,1,-72,0.19,50,0,0,0,1,0,0,0,0,25,0
42,,Lumbini,Rupandehi,Prepaid,3270,565,6,10.07,13.25,18,200,4,-72,0.18,50,0,0,0,4,0,0,0,0,10,1
65,,Madhesh,Parsa,Prepaid,510,622,2,2.41,3.17,18,100,4,-70,0.0,45,1,24,0,0,0,0,0,0,10,0
48,,Lumbini,Banke,Prepaid,3090,866,3,11.39,14.99,27,500,1,-76,0.35,50,0,0,1,2,1,0,0,0,25,0
65,,Bagmati,Kavre,Prepaid,3060,794,8,5.73,7.54,18,50,4,-76,0.38,50,0,0,0,2,0,0,0,0,10,1
40,,Sudurpashchim,Kailali,Prepaid,2730,863,6,33.44,44.0,21,100,3,-76,0.35,50,0,0,0,1,0,0,0,0,15,0
60,,Koshi,Morang,Postpaid,630,527,7,13.52,17.79,27,1000,1,-72,0.19,50,0,0,1,0,0,0,0,0,25,0
27,,Bagmati,Bhaktapur,Prepaid,210,685,3,15.6,20.53,24,100,2,-74,0.29,50,0,0,1,1,1,0,0,0,20,0
26,,Sudurpashchim,Kailali,Prepaid,3570,578,5,36.2,47.63,24,200,2,-80,0.86,50,0,0,0,3,0,0,0,0,20,0
49,,Gandaki,Tanahu,Prepaid,1470,564,3,0.26,0.34,21,200,3,-74,0.35,50,0,0,1,0,0,0,0,0,15,0
47,,Gandaki,Kaski,Prepaid,270,640,2,10.03,13.2,27,200,1,-78,0.62,50,0,0,0,0,1,0,0,0,25,0
71,,Bagmati,Kathmandu,Prepaid,180,453,8,7.54,9.92,18,50,4,-76,0.66,50,0,0,0,4,1,0,0,0,10,0
39,,Madhesh,Dhanusha,Prepaid,2670,520,4,6.85,9.01,21,500,3,-72,0.19,50,0,0,0,4,1,0,0,0,15,0
47,,Bagmati,Bhaktapur,Prepaid,2040,694,3,4.45,5.86,18,50,4,-74,0.29,50,0,0,0,3,0,0,0,0,10,0
24,,Koshi,Jhapa,Prepaid,1050,626,3,5.6,7.37,27,100,1,-78,0.64,50,0,0,0,1,1,0,0,0,25,0
25,,Gandaki,Syangja,Prepaid,1800,778,6,2.06,2.71,18,50,4,-74,0.26,50,0,0,0,2,0,0,0,0,10,0
